barcode,collAbbreviation,collNo_Text,collector_Text,collrTeam_Text,country,county,family,genus,herbariumCode,herbariumDetailsUrl,collectionID,infraspecies,infraspecies_Author1_Text,infraspecies_Author2_Text,photoExists,plantID,rank,species,species_Author1_Text,species_Author2_Text,Continent,Collection Date,Locality,DetDate_Text,Habitat,RepState1,RepState2,RepState3,RepState4,Type,PlDescr,Frequency,elevL,ElevH,ElevUnits,Endangered,Named_Place,LongDecL,LongDirL,LatDecL,LatDirL,SpecimenImageURL
205371,null,290,C. vanHoek,S. Petty,USA,Hernando Co.,Apocynaceae,Apocynum,null,null,69780,null,null,null,TRUE,3896,null,cannabinum,L.,null,North America,7/17/1992,"Croom Wildlife Management Area, ca. 4 mi. SW of Nobleton.  T22S, R20E, Sec. 3.",null,"Open, moist area.",null,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.263978,W,28.645547,N,https://cdn.plantatlas.org/img/specimens/USF/205371.jpg
48089,null,25474,O. K. Lakela,"J.S. Allen, G.R. Cooley, R. Lassiter, J.A. Lassiter",USA,Citrus Co.,Caryophyllaceae,Arenaria,null,null,68296,null,null,null,TRUE,3819,null,lanuginosa,Michx.,Rohrb.,North America,10/21/1962,"Limestone formations, Withlacoochee River, E of Pineola.",1985,"Remnants of ancient fern grottoes and primary hammock association of notably large trees, Quercus, Ulmus and Carya spp. Over [limestone] outcrops; [Taxodium?] Distichum",Fertile,null,null,null,null,"Repent, rooting at nodes.",null,null,null,null,FALSE,null,-82.2667,W,28.6833,N,https://cdn.plantatlas.org/img/specimens/USF/48089.jpg
55421,null,25930,O. K. Lakela,"R. Lassiter, J.A. Lassiter",USA,Citrus Co.,Caryophyllaceae,Arenaria,null,null,68300,null,null,null,TRUE,3819,null,lanuginosa,Michx.,Rohrb.,North America,5/6/1963,"Limestone formations, Withlacoochee River, E of Pineola.",1985,Remnants of ancient fern grottoes and associations of notably large trees.,Fertile,null,null,null,null,Plants prostrate to trailing.,null,null,null,null,FALSE,null,-82.2667,W,28.6833,N,https://cdn.plantatlas.org/img/specimens/USF/55421.jpg
6500,null,6076,G. R. Cooley,"C.E. Wood, Jr., K.A. Wilson",USA,Sumter Co.,Papaveraceae,Argemone,null,null,79481,null,null,null,TRUE,2278,null,albiflora,Hornem.,null,North America,4/29/1958,"On FL 48, to approach to bridge across Withlacoochee River.",null,Along road fill.,Flower,Bud,null,null,null,Scattered; petals white; filaments yellow; stigma red.,null,null,null,null,FALSE,null,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/6500.jpg
104672,null,1740,P. Genelle,G. Fleming,USA,Citrus Co.,Papaveraceae,Argemone,null,null,79480,null,null,null,TRUE,2278,null,albiflora,Hornem.,null,North America,4/15/1973,"FL 480, 0.5 mi. W of FL 491.",null,"Roadside, sandy, full sun.",Flower,Immature Fruit,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/104672.jpg
185057,null,10372,B. F. Hansen,"R.P. Wunderlin, N. Mawhinney",USA,Sumter Co.,Araceae,Arisaema,null,null,101652,null,null,null,TRUE,912,null,dracontium,L.,Schott,North America,4/2/1985,"1 mi. NE of FL 48, ca. 1 mi. E of Withlacoochee River; 3 mi. NW of Wahoo. T20S, R21E, Sec. 20, SE¼ of SE¼.",null,Along dirt road.,Flower,null,null,null,null,null,null,null,null,null,FALSE,null,-82.1833,W,28.6833,N,https://cdn.plantatlas.org/img/specimens/USF/185057.jpg
301059,null,944,C. F. Caudle,"M.L. Gilbert, M.S. Tisdale",USA,Pasco Co.,Araceae,Arisaema,null,null,238628,null,null,null,TRUE,594,null,triphyllum,L.,Schott,North America,6/29/1962,Withlacoochee River.,2020,null,Fruit,null,null,null,null,null,null,null,null,null,FALSE,null,-82.172029,W,28.465832,N,https://cdn.plantatlas.org/img/specimens/USF/301059.jpg
301063,null,415,C. F. Caudle,"M.L. Gilbert, M.S. Tisdale",USA,Pasco Co.,Araceae,Arisaema,null,null,238629,null,null,null,TRUE,594,null,triphyllum,L.,Schott,North America,6/19/1962,Withlacoochee River.,2020,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,-82.172029,W,28.465832,N,https://cdn.plantatlas.org/img/specimens/USF/301063.jpg
253256,null,2726,J. M. Kunzer,,USA,Polk Co.,Araceae,Arisaema,null,null,101721,null,null,null,TRUE,594,null,triphyllum,L.,Schott,North America,2/19/2009,"Ca. 4.4 km SE of FL 471 bridge over the Withlacoochee River, ca. 4 km NE of junction FL 471 and US 98.",null,"Mature, disturbed hammock.",Flower,null,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-82.03277778,W,28.27777778,N,https://cdn.plantatlas.org/img/specimens/USF/253256.jpg
216517,null,16124,S. L. Orzell,E.L. Bridges,USA,Hamilton Co.,Araceae,Arisaema,null,null,101677,null,null,null,TRUE,594,null,triphyllum,L.,Schott,North America,3/21/1991,"Ca. 1 air mi. NW of junction FL 143 and FL 146, ca. 1.6 air mi. S of Octahatchee. T2N, R11E, Sec. 23, NE¼ of NW¼ of SW¼.",null,"Mesic hardwood slope forest, adjacent to elongate sinkholes in tributary; community dominated by Fagus grandifolia - Magnolia grandiflora - Carya spp.",Flower,null,null,null,null,null,null,90,110,ft,FALSE,Withlacoochee River,-83.19694444,W,30.55833333,N,https://cdn.plantatlas.org/img/specimens/USF/216517.jpg
228596,null,19110,S. L. Orzell,E.L. Bridges,USA,Sumter Co.,Araceae,Arisaema,null,null,101739,null,null,null,TRUE,594,null,triphyllum,L.,Schott,North America,3/2/1992,"Edges on N side of Center Grade Road ca. 1.3 mi. E of junction FL 471, near Weeks Pond and N of Gator Hole Slough, ca. 7.7 mi. S of junction FL 50 at Tarrytown. T23S, R23E, Sec. 29, NW¼.",null,Hydric hammock.,Flower,null,null,null,null,null,null,90,92,ft,FALSE,Withlacoochee State Forest,-82.03611111,W,28.45833333,N,https://cdn.plantatlas.org/img/specimens/USF/228596.jpg
223437,null,1163,C. vanHoek,"V. Morris, J. Buckner",USA,Hernando Co.,Poaceae,Aristida,null,null,45792,null,null,null,TRUE,2137,null,mohrii,Nash,null,North America,9/18/1998,"Croom Wildlife Management Area.  T22S, R20E, Sec. 1, S½.",null,"Sandhills; in association with Quercus laevis, Pinus palustris, and Aristida beyrichiana [A. stricta var. beyrichiana].",Fertile,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.227588,W,28.587772,N,https://cdn.plantatlas.org/img/specimens/USF/223437.jpg
247450,null,2546,J. M. Kunzer,"G. Dauphin, C. Eckert",USA,Polk Co.,Poaceae,Aristida,null,null,45912,null,null,null,TRUE,2441,null,patula,Chapm. ex Nash,null,North America,9/26/2008,"Ca. 2.5 km SSE of FL 471 bridge over the Withlacoochee River, ca. 5.1 km NNE of the junction of FL 471 and US 98.",null,Mesic flatwoods.,Fertile,null,null,null,null,"Culms erect, to ca. 2 m tall.",null,null,null,null,FALSE,Colt Creek State Park,-82.04361111,W,18.46055556,N,https://cdn.plantatlas.org/img/specimens/USF/247450.jpg
231260,null,s.n.,S. Taylor,,USA,Hernando Co.,Poaceae,Aristida,null,null,46138,purpurascens,null,null,TRUE,832,var.,purpurascens,Poir.,null,North America,10/22/2001,"Clayridge.  T21S, R19E, Sec. 28.",null,null,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/231260.jpg
234764,null,s.n.,S. Taylor,,USA,Hernando Co.,Poaceae,Aristida,null,null,46469,tenuispica,Hitchc.,Allred,TRUE,2473,var.,purpurascens,Poir.,null,North America,10/27/2002,"Citrus Tract.  T20S, R19E, Sec. 23.",null,null,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/234764.jpg
299451,null,s.n.,C. Werner,,USA,Hernando Co.,Poaceae,Aristida,null,null,226976,virgata,Trin.,Allred,TRUE,3052,var.,purpurascens,Poir.,null,North America,9/18/2018,"Croom Tract; W side of marsh, ca. 0.15 mi. S of State Forest Road 8.",null,Edge of basin marsh adjacent to sandhill.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.227588,W,28.587772,N,https://cdn.plantatlas.org/img/specimens/USF/299451.jpg
247500,null,2553,J. M. Kunzer,"G. Dauphin, C. Eckert",USA,Polk Co.,Poaceae,Aristida,null,null,46668,virgata,Trin.,Allred,TRUE,3052,var.,purpurascens,Poir.,null,North America,9/26/2008,"Ca. 2.5 km SSE of FL 471 bridge over the Withlacoochee River, ca. 5.1 km NNE of the junction of FL 471 and US 98.",null,Mesic flatwoods.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-82.04388889,W,28.29388889,N,https://cdn.plantatlas.org/img/specimens/USF/247500.jpg
228019,null,19733,S. L. Orzell,E.L. Bridges,USA,Citrus Co.,Poaceae,Aristida,null,null,47576,null,null,null,TRUE,698,null,stricta,Michx.,null,North America,6/29/1992,"Just E of section line road, ca. 1.4 mi. W of Fivemile Pond, ca. 3.5 air mi. S of FL 44, ca. 10 air mi. E of Homosassa Springs.  T19S, R19E, Sec. 27, SW¼.",23-Oct-15,Mature burned longleaf pine [Pinus palustris] sandhill.  Soils - Lakeland (Typic Quartzipsamments).,Fertile,null,null,null,null,null,null,100,130,ft,FALSE,Withlacoochee State Forest,-82.4025,W,28.80472222,N,https://cdn.plantatlas.org/img/specimens/USF/228019.jpg
227195,null,2347,M. T. Strong,,USA,Sumter Co.,Asteraceae,Arnoglossum,null,null,32512,null,null,null,TRUE,2312,null,floridanum,A. Gray,H. Rob.,North America,5/22/2000,"NW side of FL 44, 1.6 km W of its junction with FL 475, ca. 9 km ENE of the Withlacoochee River (where FL 44 crosses it) and 9.6 km W of Wildwood.",null,Longleaf pine [Pinus palustris] - turkey oak [Quercus laevis] sandhills.,Flower,null,null,null,null,null,null,null,null,null,FALSE,null,-82.038974,W,28.865264,N,https://cdn.plantatlas.org/img/specimens/USF/227195.jpg
105111,null,1873,P. Genelle,G. Fleming,USA,Citrus Co.,Asteraceae,Arnoglossum,null,null,32417,null,null,null,TRUE,2312,null,floridanum,A. Gray,H. Rob.,North America,5/27/1973,"Citrus Section, TR 20.",Jun-78,"Sandy open area, with pine and oak.",Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.45,W,28.8667,N,https://cdn.plantatlas.org/img/specimens/USF/105111.jpg
229587,null,19750,S. L. Orzell,E.L. Bridges,USA,Citrus Co.,Asteraceae,Arnoglossum,null,null,32413,null,null,null,TRUE,2312,null,floridanum,A. Gray,H. Rob.,North America,6/29/1992,"Just E of section line road, ca. 1.4 mi. S of Fivemile Pond, ca. 3.5 air mi. S of FL 44, ca. 10 air mi. E of Homosassa Springs.  T19S, R19E, Sec. 27, SW¼.",null,Mature burned longleaf pine [Pinus palustris] sandhill savanna.  Soils - Lakeland (Typic Quartzipsamments).,Flower,Fruit,null,null,null,null,null,100,130,ft,FALSE,Withlacoochee State Forest,-82.4025,W,28.80472222,N,https://cdn.plantatlas.org/img/specimens/USF/229587.jpg
229607,null,20065,S. L. Orzell,E.L. Bridges,USA,Hamilton Co.,Asteraceae,Arnoglossum,null,null,32509,null,null,null,TRUE,2312,null,floridanum,A. Gray,H. Rob.,North America,7/7/1992,"Ca. 0.8 mi. N of FL 6 at a point ca. 0.5 mi. E of its junction with FL 143 at Blue Springs, ca. 2 mi. E of Withlacoochee River, ca. 7 air mi. SSW of Jennings; Blue Springs Longleaf.  T1N, R11E, Sec. 10, SW¼.",null,Typic dry upland burned longleaf pine [Pinus palustris] savanna.,Flower,null,null,null,null,null,null,89,90,ft,FALSE,null,-83.2125,W,30.49722222,N,https://cdn.plantatlas.org/img/specimens/USF/229607.jpg
232063,null,2685,M. T. Strong,,USA,Polk Co.,Asteraceae,Arnoglossum,null,null,32540,null,null,null,TRUE,3089,null,ovatum,Walter,H. Rob.,North America,5/10/2001,"3 side of FL 471, 2.7 km S of Withlacoochee River (tri-county lline of Sumter, Polk, and Pasoc Counties), ca. 11 km W of Rock Ridge.",null,Meadow.,Bud,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/232063.jpg
214274,null,s.n.,C. Strohmenger,,USA,Pasco Co.,Apocynaceae,Asclepias,null,null,92132,null,null,null,TRUE,11,null,feayi,Chapm. ex A. Gray,null,North America,7/8/1995,"Green Swamp West; 0.8 mi. W of FL 471 on McNeill Road, then 0.2 mi. N; ca. 0.5 mi. N of the Withlacoochee River; ca. 3.5 mi. N of Polk County line; ca. 4 mi. NNW of Branchborough. T25S, R22E, Sec. 13.",Jun-18,null,Flower,null,null,null,null,null,null,null,null,null,FALSE,Southwest Florida Water Management District property,-82.089248,W,28.259176,N,https://cdn.plantatlas.org/img/specimens/USF/214274.jpg
105118,null,1880,P. Genelle,G. Fleming,USA,Citrus Co.,Apocynaceae,Asclepias,null,null,92048,null,null,null,TRUE,3177,null,humistrata,Walter,null,North America,5/27/1973,"Citrus area, TR 15.",null,"Pinelands, sand, dry.",Fruit,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.45,W,28.8667,N,https://cdn.plantatlas.org/img/specimens/USF/105118.jpg
104681,null,1744,P. Genelle,G. Fleming,USA,Citrus Co.,Apocynaceae,Asclepias,null,null,92061,null,null,null,TRUE,3177,null,humistrata,Walter,null,North America,4/15/1973,FL 480.,null,"Roadside, edge of forest area, sandy full sun.",Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/104681.jpg
105106,null,1790,P. Genelle,G. Fleming,USA,Hernando Co.,Apocynaceae,Asclepias,null,null,91846,null,null,null,TRUE,3161,null,lanceolata,Walter,null,North America,5/20/1973,Tower Road.,Dec-95,"Road, dry sand, partial shade on side road.",Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/105106.jpg
153768,null,s.n.,T. F. Rochow,,USA,Polk Co.,Apocynaceae,Asclepias,null,null,91771,null,null,null,TRUE,2611,null,longifolia,Michx.,null,North America,4/24/1980,"Green Swamp, ca. 2 mi. S of Withlacoochee River and 2 mi. N of Gator Creek. T25S, R23E, Sec. 21.",Dec-95,Roadway in pine flatwoods.,Flower,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/153768.jpg
104832,null,1828,P. Genelle,G. Fleming,USA,Sumter Co.,Apocynaceae,Asclepias,null,null,91461,null,null,null,TRUE,3188,null,pedicellata,Walter,null,North America,5/5/1973,River Road.,Dec-95,"Full sun, sandy pinelands.",Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/104832.jpg
227196,null,2346,M. T. Strong,,USA,Sumter Co.,Apocynaceae,Asclepias,null,null,91144,null,null,null,TRUE,2635,null,tomentosa,Elliott,null,North America,5/22/2002,"NW side of FL 44, 1.6 km W of junction with FL 475, ca. 9 km ENE of the Withlacoochee River (where FL 44 crosses it), and 9.6 km W of Wildwood.",null,Longleaf pine [Pinus palustris] - turkey oak [Quercus laevis] sandhills.,Flower,null,null,null,null,null,null,null,null,null,FALSE,null,-82.038974,W,28.865264,N,https://cdn.plantatlas.org/img/specimens/USF/227196.jpg
122566,null,2134,P. Genelle,G. Fleming,USA,Pasco Co.,Apocynaceae,Asclepias,null,null,91159,null,null,null,TRUE,2635,null,tomentosa,Elliott,null,North America,6/14/1975,"FL 575, near Withlacoochee River.",Dec-95,Roadside.,Flower,null,null,null,null,null,null,null,null,null,FALSE,null,-82.172029,W,28.465832,N,https://cdn.plantatlas.org/img/specimens/USF/122566.jpg
105121,null,1882,P. Genelle,G. Fleming,USA,Citrus Co.,Apocynaceae,Asclepias,null,null,91035,null,null,null,TRUE,3627,null,tuberosa,L.,null,North America,5/27/1973,"Citrus section, TR 15.",13-Jun-13,"Pinelands, sand, dry.",Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.45,W,28.8667,N,https://cdn.plantatlas.org/img/specimens/USF/105121.jpg
227771,null,20048,S. L. Orzell,E.L. Bridges,USA,Hamilton Co.,Apocynaceae,Asclepias,null,null,91028,null,null,null,TRUE,3627,null,tuberosa,L.,null,North America,7/7/1992,"Ca. 0.8 mi. N of FL 6 at a point ca. 0.5 mi. E of its junction with FL 143 at Blue Springs, ca. 2 mi. E of Withlacoochee River, ca. 7 air mi. SSW of Jennings; Blue Springs Longleaf. T1N, R11E, Sec. 10, SW¼.",13-Jun-13,Typic dry upland burned longleaf pine [Pinus palustris] savanna.,Flower,null,null,null,null,null,null,80,90,ft,FALSE,null,-83.2125,W,30.49722222,N,https://cdn.plantatlas.org/img/specimens/USF/227771.jpg
229230,null,19725,S. L. Orzell,E.L. Bridges,USA,Citrus Co.,Apocynaceae,Asclepias,null,null,91040,null,null,null,TRUE,3627,null,tuberosa,L.,null,North America,6/29/1992,"ust E of section line road, ca. 1.4 mi. S of Fivemile Pond, ca. 3.5 air mi. S of FL 44, ca. 10 air mi. E of Homosassa Springs. Lecanto 7.5' Quad. T19S, R19E, Sec. 27, SW¼.",13-Jun-13,Mature burned longleaf pine [Pinus palustris] sandhill. Soils - Lakeland (Typic Quartzipsamments).,Flower,null,null,null,null,null,null,100,130,ft,FALSE,Withlacoochee State Forest,-82.4025,W,28.80472222,N,https://cdn.plantatlas.org/img/specimens/USF/229230.jpg
238581,null,3133,M. T. Strong,,USA,Sumter Co.,Apocynaceae,Asclepias,null,null,90870,null,null,null,TRUE,3470,null,verticillata,L.,null,North America,7/26/2003,"Croom management area, SE of I-75, ca. 2-3 km SE of Croom.",null,Damp pineland-scrub bordering sand road.,Flower,null,null,null,null,Corollas white.,null,null,null,null,FALSE,Withlacoochee State Forest,-82.2167,W,28.5833,N,https://cdn.plantatlas.org/img/specimens/USF/238581.jpg
229012,null,19726,S. L. Orzell,E.L. Bridges,USA,Citrus Co.,Apocynaceae,Asclepias,null,null,90845,null,null,null,TRUE,3470,null,verticillata,L.,null,North America,6/29/1992,"Just E of section line road, ca. 1.4 mi. W of Fivemile Pond, ca. 3.5 air mi. S of FL 44, ca. 10 air mi. E of Homosassa Springs. T19S, R19E, Sec. 27, SW¼.",null,Mature burned longleaf pine [Pinus palustris] sandhill. Soils - Lakeland (Typic Quartzipsamments).,Flower,null,null,null,null,null,null,100,130,ft,FALSE,Withlacoochee State Forest,-82.4025,W,28.80472222,N,https://cdn.plantatlas.org/img/specimens/USF/229012.jpg
253019,null,2375,J. M. Kunzer,B.F. Hansen,USA,Polk Co.,Polygalaceae,Asemeia,null,null,89221,null,null,null,TRUE,3191,null,violacea,Aubl.,J.F.B. Pastore & J.R. Abbott,North America,4/15/2008,"Ca. 2.6 km SE of the FL 471 bridge over Withlacoochee River, ca. 5.3 km NNE of the junction of FL 471 and US 98.",Dec-13,Pasture edge adjacent to hydric hammock.,Flower,Fruit,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-82.03972222,W,28.29388889,N,https://cdn.plantatlas.org/img/specimens/USF/253019.jpg
104834,null,1830,P. Genelle,G. Fleming,USA,Sumter Co.,Polygalaceae,Asemeia,null,null,89571,null,null,null,TRUE,3191,null,violacea,Aubl.,J.F.B. Pastore & J.R. Abbott,North America,5/5/1973,River Road.,Dec-13,"Sandy pinelands, full sun.",Flower,Fruit,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/104834.jpg
240458,null,20051,S. L. Orzell,E.L. Bridges,USA,Hamilton Co.,Polygalaceae,Asemeia,null,null,88754,null,null,null,TRUE,3191,null,violacea,Aubl.,J.F.B. Pastore & J.R. Abbott,North America,7/7/1992,"Ca. 0.8 mi. N of FL 6 at a point Ca. 0.5 mi. E of the junction with FL 143 at Blue Springs, ca. 2 mi. E of Withlacoochee River, ca. 7 air mi. SSW of Jennings; Blue Springs Longleaf.  T1N, R11E, Sec. 10, SW¼.",Dec-13,Typic dry upland burned longleaf pine [Pinus palustris] savanna.,Flower,Fruit,null,null,null,null,null,80,90,ft,FALSE,null,-83.2125,W,30.49722222,N,https://cdn.plantatlas.org/img/specimens/USF/240458.jpg
240237,null,19727,S. L. Orzell,E.L. Bridges,USA,Citrus Co.,Polygalaceae,Asemeia,null,null,88761,null,null,null,TRUE,3191,null,violacea,Aubl.,J.F.B. Pastore & J.R. Abbott,North America,6/20/1992,"Just E of section line road, ca. 1.4 mi. S of Fivemile Pond, ca. 3.5 air mi. S of FL 44, ca. 10 air mi. E of Homosassa Springs.  T19S, R19E, Sec. 27, SW¼.",Dec-13,Mature burned longleaf pine [Pinus palustris] sandhill savanna.  Soils - Lakeland (Typic Quartzipsamments).,Flower,null,null,null,null,null,null,100,130,ft,FALSE,Withlacoochee State Forest,-82.4025,W,28.80472222,N,https://cdn.plantatlas.org/img/specimens/USF/240237.jpg
238849,null,22602,S. L. Orzell,E.L. Bridges,USA,Sumter Co.,Polygalaceae,Asemeia,null,null,88956,null,null,null,TRUE,3191,null,violacea,Aubl.,J.F.B. Pastore & J.R. Abbott,North America,3/29/1994,"N side of Center Grade Road, ca. 1.3 mi. E of its junction with FL 471, near Weeks Pond and N of Gator Hole Slough, ca. 7.7 mi. S of the junction with FL 50 at Tarrytown.  T23S, R23E, Sec. 29, NW¼.",Dec-13,Wet marly pine flatwoods and cypress [Taxodium] pond edges.  Soils - Vero (Alfic Haplaquods).,Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.03611111,W,28.45833333,N,https://cdn.plantatlas.org/img/specimens/USF/238849.jpg
151467,null,s.n.,T. F. Rochow,,USA,Sumter Co.,Polygalaceae,Asemeia,null,null,89277,null,null,null,TRUE,3191,null,violacea,Aubl.,J.F.B. Pastore & J.R. Abbott,North America,4/23/1980,"Green Swamp, ca. 1 mi. N of Withlacoochee River.",Dec-13,Roadside in pine flatwoods.,Flower,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/151467.jpg
227190,null,2352,M. T. Strong,,USA,Sumter Co.,Annonaceae,Asimina,null,null,108190,null,null,null,TRUE,1270,null,obovata,Willd.,Nash,North America,5/23/2000,"NW side of FL 44, 1.6 km W of junction with C-475, ca. 9 km ENE of the Withlacoochee River (where FL 44 crosses it), and 9.6 km W of Wildwood.",Jan-01,Longleaf pine [Pinus palustris] - turkey oak [Quercus laevis] sandhills.,Fruit,null,null,null,null,null,null,null,null,null,FALSE,null,-82.038974,W,28.865264,N,https://cdn.plantatlas.org/img/specimens/USF/227190.jpg
185079,null,10355,B. F. Hansen,"R.P. Wunderlin, N. Mawhinney",USA,Sumter Co.,Annonaceae,Asimina,null,null,108345,null,null,null,TRUE,529,null,parviflora,Michx.,Dunal,North America,4/2/1985,"1 mi. NE of FL 48, ca. 1 mi. E of Withlacoochee River; 3 mi. NW of Wahoo. T20S, R21E, Sec. 20, SE¼ of SE¼.",null,Dirt road.,null,null,null,null,null,null,null,null,null,null,FALSE,null,-82.1833,W,28.6833,N,https://cdn.plantatlas.org/img/specimens/USF/185079.jpg
252974,null,2387,J. M. Kunzer,B.F. Hansen,USA,Polk Co.,Annonaceae,Asimina,null,null,108477,null,null,null,TRUE,1258,null,reticulata,Shuttlew. ex Chapm.,null,North America,4/15/2008,"Ca. 2.6 km SE of FL 471 bridge over the Withlacoochee River, ca. 5.3 km NNE of junction FL 471 and US 98.",null,Mesic flatwoods.,Flower,null,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-82.03972222,W,28.29388889,N,https://cdn.plantatlas.org/img/specimens/USF/252974.jpg
104636,null,1746,P. Genelle,G. Fleming,USA,Citrus Co.,Annonaceae,Asimina,null,null,108408,null,null,null,TRUE,1258,null,reticulata,Shuttlew. ex Chapm.,null,North America,4/15/1973,"Withlacoochee State Forest, State Forest Road R13.",null,Sandy.,Flower,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/104636.jpg
55976,null,26468,O. K. Lakela,,USA,Sumter Co.,Aspleniaceae,Asplenium,null,null,84569,null,null,null,TRUE,3381,null,abscissum,Willd.,null,North America,9/21/1963,"Indian Field Ledges, W of Withlacoochee River off FL 48.",Aug-89,Hammock of interspersed flat limestone outcrops with overhead of magnificent oak association; ferns frequent in understory.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/55976.jpg
48043,null,25468,O. K. Lakela,"J.S. Allen, G.R. Cooley, R. Lassiter, J.A. Lassiter",USA,Citrus Co.,Aspleniaceae,Asplenium,null,null,84558,null,null,null,TRUE,3381,null,abscissum,Willd.,null,North America,10/21/1962,"Withlacoochee River, E of Pineola.",Aug-89,"Rock crevices, low ledges; limestone formations; remnants of ancient fern grottoes and primary hammock association of notably large trees, Quercus, Ulmus and Carya spp. over outcrops; Distichum in marshy borders.",Fertile,null,null,null,null,Rare.,null,null,null,null,FALSE,null,-82.272868,W,28.688879,N,https://cdn.plantatlas.org/img/specimens/USF/48043.jpg
202273,null,224,C. vanHoek,S. Petty,USA,Hernando Co.,Aspleniaceae,Asplenium,null,null,84613,null,null,null,TRUE,988,null,heterochroum,Kunze,null,North America,3/15/1991,"Headquarters Tract; E side of US 41 N, 0.25 mi. N of FL 476, ca. 8 mi. N of Brooksville. T21S, R20E, Sec. 20.",null,On limestone rocks and limestone cutbanks.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.387871,W,28.555272,N,https://cdn.plantatlas.org/img/specimens/USF/202273.jpg
48042,null,25468,O. K. Lakela,"J.S. Allen, G.R. Cooley, R. Lassiter, J.A. Lassiter",USA,Citrus Co.,Aspleniaceae,Asplenium,null,null,84606,null,null,null,TRUE,988,null,heterochroum,Kunze,null,North America,10/21/1962,"Withlacoochee River, E of Pineola.",Jan-90,"Shady crevices; limestone formations; remnants of ancient fern grottoes and primary hammock association of notably large trees, Quercus, Ulmus and Carya spp. over outcrops; Distichum in marshy borders.",Fertile,null,null,null,null,Rare.,null,null,null,null,FALSE,null,-82.272868,W,28.688879,N,https://cdn.plantatlas.org/img/specimens/USF/48042.jpg
57486,null,26800,O. K. Lakela,,USA,Citrus Co.,Aspleniaceae,Asplenium,null,null,84677,null,null,null,TRUE,3599,null,platyneuron,L.,Britton et al.,North America,1/26/1964,Near Boy Scout Camp.,Aug-89,Rim of cave opening; in limestone.,Fertile,null,null,null,null,Few tufts noted.,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/57486.jpg
